respondent_id,treatment,group,treat_market,treat_incentive,treatment_1,treatment_2,treatment_3,party_id_7pt,party_code,is_republican,age,education,bachelors_or_higher,bachelors_or_higher_missing,gender,male,occupation_field,employment_status,fulltime_or_business_owner,fulltime_or_business_owner_missing,hispanic,household_income,household_income_midpoint_imputed,household_income_prefer_not_say,race,race_white,race_black,prior_awareness,prior_awareness_missing,prior_participation,prior_participation_missing,attention_check,Flag_Dropped_Before_Post,Flag_Failed_Attention,Flag_Speeder,Flag_StraightLiner,Flag_Age_OutOfRange,Flag_Resolved_Workforce_Market,Flag_Event2_Excluded_Missing_Market,f_pre_E1,f_E1,m_E1,included_E1,dev_E1,abs_market_dist_E1,pre_included_E1,pre_dev_E1,pre_abs_market_dist_E1,market_movement_E1,f_pre_E2,f_E2,m_E2,included_E2,dev_E2,abs_market_dist_E2,pre_included_E2,pre_dev_E2,pre_abs_market_dist_E2,market_movement_E2,f_pre_E3,f_E3,m_E3,included_E3,dev_E3,abs_market_dist_E3,pre_included_E3,pre_dev_E3,pre_abs_market_dist_E3,market_movement_E3,f_pre_E4,f_E4,m_E4,included_E4,dev_E4,abs_market_dist_E4,pre_included_E4,pre_dev_E4,pre_abs_market_dist_E4,market_movement_E4,dev_mean,n_dev_events,abs_market_dist_mean,n_abs_market_dist_events,pre_dev_mean,n_pre_dev_events,pre_abs_market_dist_mean,n_pre_abs_market_dist_events,market_movement_mean,n_market_movement_events,pre_dev_mean_imputed,Flag_Control_Market_Imputed_E1,Flag_Control_Market_Imputed_E2,Flag_Control_Market_Imputed_E3,Flag_Control_Market_Imputed_E4
360,2,accuracy_incentive,1,1,0,1,0,6.0,1,1,37.0,bachelors_degree,1,0,woman,0,other,part_time,0,0,0,$250_000_or_more,275000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.39,0.64,0.665,1,-0.025000000000000022,0.025000000000000022,1,-0.275,0.275,0.25,0.55,0.48,0.495,1,-0.015000000000000013,0.015000000000000013,1,0.05500000000000005,0.05500000000000005,0.040000000000000036,0.58,0.61,0.565,1,0.04500000000000004,0.04500000000000004,1,0.015000000000000013,0.015000000000000013,-0.030000000000000027,0.39,0.86,0.9195,1,-0.0595,0.0595,1,-0.5295,0.5295,0.47,-0.013624999999999998,4,0.03612500000000002,4,-0.18362499999999998,4,0.218625,4,0.1825,4,0,0,0,0,0
361,0,control,0,0,0,0,0,2.0,-1,0,31.0,bachelors_degree,1,0,man,1,science_technology_engineering_and_mathematics,full_time,1,0,1,$30_000_$39_999,35000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.5,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,0.0050000000000000044,0.0050000000000000044,0.0,0.23,0.3,0.565,1,-0.26499999999999996,0.26499999999999996,1,-0.33499999999999996,0.33499999999999996,0.07,0.3,0.29,0.9195,1,-0.6295,0.6295,1,-0.6194999999999999,0.6194999999999999,-0.010000000000000009,-0.263625,4,0.266125,4,-0.278625,4,0.28112499999999996,4,0.015,4,0,0,0,0,0
362,1,information_only,1,0,1,0,0,1.0,-1,0,32.0,bachelors_degree,1,0,woman,0,retail,part_time,0,0,0,$50_000_$59_999,55000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.0,0.0,0.665,1,-0.665,0.665,1,-0.665,0.665,0.0,0.0,0.1,0.495,1,-0.395,0.395,1,-0.495,0.495,0.09999999999999998,0.0,0.0,0.565,1,-0.565,0.565,1,-0.565,0.565,0.0,0.3,0.3,0.9195,1,-0.6194999999999999,0.6194999999999999,1,-0.6194999999999999,0.6194999999999999,0.0,-0.561125,4,0.561125,4,-0.586125,4,0.586125,4,0.024999999999999994,4,0,0,0,0,0
363,0,control,0,0,0,0,0,5.0,1,1,54.0,masters_degree,1,0,woman,0,business_management_and_administration,full_time,1,0,0,$225_000_$249_999,237500.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.77,0.8,0.665,1,0.135,0.135,1,0.10499999999999998,0.10499999999999998,-0.030000000000000027,0.12,0.14,0.495,1,-0.355,0.355,1,-0.375,0.375,0.020000000000000018,0.58,0.66,0.565,1,0.09500000000000008,0.09500000000000008,1,0.015000000000000013,0.015000000000000013,-0.08000000000000007,0.17,0.31,0.9195,1,-0.6094999999999999,0.6094999999999999,1,-0.7494999999999999,0.7494999999999999,0.14,-0.18362499999999995,4,0.29862500000000003,4,-0.251125,4,0.311125,4,0.012499999999999983,4,0,0,0,0,0
364,0,control,0,0,0,0,0,1.0,-1,0,49.0,some_college,0,0,woman,0,,,0,1,0,,65000.0,1,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.34,0.4,0.665,1,-0.265,0.265,1,-0.325,0.325,0.06,0.6,0.61,0.495,1,0.11499999999999999,0.11499999999999999,1,0.10499999999999998,0.10499999999999998,-0.010000000000000009,0.75,0.75,0.565,1,0.18500000000000005,0.18500000000000005,1,0.18500000000000005,0.18500000000000005,0.0,0.4,0.4,0.9195,1,-0.5195,0.5195,1,-0.5195,0.5195,0.0,-0.12112499999999998,4,0.271125,4,-0.138625,4,0.283625,4,0.012499999999999997,4,0,0,0,0,0
365,0,control,0,0,0,0,0,1.0,-1,0,29.0,masters_degree,1,0,additional_gender_category_identity_not_listed,0,finance,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,0.0,0,0.0,0,100.0,0,1,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.05,0.06,0.495,1,-0.435,0.435,1,-0.445,0.445,0.010000000000000009,0.47,0.46,0.565,1,-0.10499999999999993,0.10499999999999993,1,-0.09499999999999997,0.09499999999999997,-0.009999999999999953,0.76,0.76,0.9195,1,-0.15949999999999998,0.15949999999999998,1,-0.15949999999999998,0.15949999999999998,0.0,-0.216125,4,0.216125,4,-0.216125,4,0.216125,4,1.3877787807814457e-17,4,0,0,0,0,0
366,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,34.0,masters_degree,1,0,woman,0,other,full_time,1,0,0,prefer_not_to_say,65000.0,1,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.99,0.99,0.665,1,0.32499999999999996,0.32499999999999996,1,0.32499999999999996,0.32499999999999996,0.0,0.5,0.55,0.495,1,0.05500000000000005,0.05500000000000005,1,0.0050000000000000044,0.0050000000000000044,-0.050000000000000044,0.3,0.33,0.565,1,-0.23499999999999993,0.23499999999999993,1,-0.26499999999999996,0.26499999999999996,0.030000000000000027,0.75,0.8,0.9195,1,-0.11949999999999994,0.11949999999999994,1,-0.16949999999999998,0.16949999999999998,0.050000000000000044,0.006375000000000033,4,0.18362499999999998,4,-0.026124999999999995,4,0.191125,4,0.007500000000000007,4,0,0,0,0,0
367,1,information_only,1,0,1,0,0,1.0,-1,0,41.0,masters_degree,1,0,woman,0,prefer_not_to_say,not_in_paid_work,0,0,0,$150_000_$174_999,162500.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.37,0.3,0.665,1,-0.36500000000000005,0.36500000000000005,1,-0.29500000000000004,0.29500000000000004,-0.07,0.25,0.63,0.495,1,0.135,0.135,1,-0.245,0.245,0.10999999999999999,0.18,0.43,0.565,1,-0.13499999999999995,0.13499999999999995,1,-0.38499999999999995,0.38499999999999995,0.25,0.0,0.01,0.9195,1,-0.9095,0.9095,1,-0.9195,0.9195,0.010000000000000009,-0.318625,4,0.386125,4,-0.461125,4,0.461125,4,0.075,4,0,0,0,0,0
368,3,betting_frame,1,1,0,0,1,1.0,-1,0,44.0,some_college,0,0,woman,0,other,part_time,0,0,1,$50_000_$59_999,55000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.8,0.75,0.665,1,0.08499999999999996,0.08499999999999996,1,0.135,0.135,0.050000000000000044,0.1,0.3,0.495,1,-0.195,0.195,1,-0.395,0.395,0.2,0.1,0.2,0.565,1,-0.36499999999999994,0.36499999999999994,1,-0.46499999999999997,0.46499999999999997,0.10000000000000003,0.6,0.76,0.9195,1,-0.15949999999999998,0.15949999999999998,1,-0.3195,0.3195,0.16000000000000003,-0.158625,4,0.20112499999999997,4,-0.261125,4,0.328625,4,0.12750000000000003,4,0,0,0,0,0
369,0,control,0,0,0,0,0,6.0,1,1,57.0,some_college,0,0,woman,0,medicine,part_time,0,0,0,$125_000_$149_999,137500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.2,0.2,0.495,1,-0.295,0.295,1,-0.295,0.295,0.0,0.52,0.53,0.565,1,-0.03499999999999992,0.03499999999999992,1,-0.04499999999999993,0.04499999999999993,0.010000000000000009,0.61,0.6,0.9195,1,-0.3195,0.3195,1,-0.3095,0.3095,-0.010000000000000009,-0.203625,4,0.203625,4,-0.20362499999999997,4,0.20362499999999997,4,0.0,4,0,0,0,0,0
370,0,control,0,0,0,0,0,4.0,0,0,36.0,masters_degree,1,0,woman,0,education_and_training,full_time,1,0,0,$90_000_$99_999,95000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.55,0.21,0.665,1,-0.45500000000000007,0.45500000000000007,1,-0.11499999999999999,0.11499999999999999,-0.3400000000000001,0.0,0.2,0.495,1,-0.295,0.295,1,-0.495,0.495,0.2,0.19,0.25,0.565,1,-0.31499999999999995,0.31499999999999995,1,-0.37499999999999994,0.37499999999999994,0.06,0.65,0.68,0.9195,1,-0.23949999999999994,0.23949999999999994,1,-0.26949999999999996,0.26949999999999996,0.030000000000000027,-0.326125,4,0.326125,4,-0.31362499999999993,4,0.31362499999999993,4,-0.012500000000000011,4,0,0,0,0,0
371,2,accuracy_incentive,1,1,0,1,0,3.0,-1,0,45.0,bachelors_degree,1,0,man,1,arts,full_time,1,0,0,$90_000_$99_999,95000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.61,0.665,1,-0.05500000000000005,0.05500000000000005,1,-0.16500000000000004,0.16500000000000004,0.10999999999999999,0.4,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.09499999999999997,0.09499999999999997,0.0,0.19,0.19,0.565,1,-0.37499999999999994,0.37499999999999994,1,-0.37499999999999994,0.37499999999999994,0.0,0.71,0.92,0.9195,1,0.000500000000000056,0.000500000000000056,1,-0.20950000000000002,0.20950000000000002,0.20899999999999996,-0.13112499999999996,4,0.131375,4,-0.211125,4,0.211125,4,0.07974999999999999,4,0,0,0,0,0
372,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,61.0,bachelors_degree,1,0,woman,0,,,0,1,0,,65000.0,1,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.65,0.665,1,-0.015000000000000013,0.015000000000000013,1,-0.06500000000000006,0.06500000000000006,0.050000000000000044,0.35,0.49,0.495,1,-0.0050000000000000044,0.0050000000000000044,1,-0.14500000000000002,0.14500000000000002,0.14,0.13,0.56,0.565,1,-0.004999999999999893,0.004999999999999893,1,-0.43499999999999994,0.43499999999999994,0.43000000000000005,0.23,0.92,0.9195,1,0.000500000000000056,0.000500000000000056,1,-0.6895,0.6895,0.689,-0.006124999999999964,4,0.006374999999999992,4,-0.333625,4,0.333625,4,0.32725000000000004,4,0,0,0,0,0
373,0,control,0,0,0,0,0,3.0,-1,0,34.0,associate_degree,0,0,man,1,transportation_distribution_and_logistics,full_time,1,0,0,prefer_not_to_say,65000.0,1,black_or_african_american,0,1,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.71,0.64,0.665,1,-0.025000000000000022,0.025000000000000022,1,0.04499999999999993,0.04499999999999993,0.019999999999999907,0.8,0.77,0.495,1,0.275,0.275,1,0.30500000000000005,0.30500000000000005,0.030000000000000027,0.28,0.28,0.565,1,-0.2849999999999999,0.2849999999999999,1,-0.2849999999999999,0.2849999999999999,0.0,0.68,0.67,0.9195,1,-0.24949999999999994,0.24949999999999994,1,-0.23949999999999994,0.23949999999999994,-0.010000000000000009,-0.07112499999999997,4,0.20862499999999998,4,-0.04362499999999997,4,0.21862499999999996,4,0.009999999999999981,4,0,0,0,0,0
374,3,betting_frame,1,1,0,0,1,7.0,1,1,37.0,bachelors_degree,1,0,man,1,information_technology,full_time,1,0,0,$175_000_$199_999,187500.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.66,0.66,0.665,1,-0.0050000000000000044,0.0050000000000000044,1,-0.0050000000000000044,0.0050000000000000044,0.0,0.82,0.8,0.495,1,0.30500000000000005,0.30500000000000005,1,0.32499999999999996,0.32499999999999996,0.019999999999999907,0.88,0.9,0.565,1,0.3350000000000001,0.3350000000000001,1,0.31500000000000006,0.31500000000000006,-0.020000000000000018,0.92,0.92,0.9195,1,0.000500000000000056,0.000500000000000056,1,0.000500000000000056,0.000500000000000056,0.0,0.15887500000000004,4,0.16137500000000005,4,0.15887500000000002,4,0.16137500000000002,4,-2.7755575615628914e-17,4,0,0,0,0,0
375,1,information_only,1,0,1,0,0,1.0,-1,0,27.0,bachelors_degree,1,0,woman,0,government_and_public_administration,full_time,1,0,0,$150_000_$174_999,162500.0,0,other,0,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.8,0.7,0.665,1,0.03499999999999992,0.03499999999999992,1,0.135,0.135,0.10000000000000009,0.2,0.3,0.495,1,-0.195,0.195,1,-0.295,0.295,0.09999999999999998,0.4,0.4,0.565,1,-0.16499999999999992,0.16499999999999992,1,-0.16499999999999992,0.16499999999999992,0.0,0.4,0.61,0.9195,1,-0.3095,0.3095,1,-0.5195,0.5195,0.20999999999999996,-0.15862500000000002,4,0.17612499999999998,4,-0.21112499999999995,4,0.278625,4,0.10250000000000001,4,0,0,0,0,0
376,3,betting_frame,1,1,0,0,1,3.0,-1,0,40.0,high_school,0,0,woman,0,retail,full_time,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.69,0.58,0.665,1,-0.08500000000000008,0.08500000000000008,1,0.02499999999999991,0.02499999999999991,-0.060000000000000164,0.21,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.28500000000000003,0.28500000000000003,0.19000000000000006,0.34,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.22499999999999992,0.22499999999999992,0.15999999999999998,0.33,0.81,0.9195,1,-0.10949999999999993,0.10949999999999993,1,-0.5894999999999999,0.5894999999999999,0.48,-0.08862499999999998,4,0.08862499999999998,4,-0.268625,4,0.28112499999999996,4,0.19249999999999995,4,0,0,0,0,0
377,3,betting_frame,1,1,0,0,1,6.0,1,1,21.0,high_school,0,0,man,1,,part_time,0,0,1,$30_000_$39_999,35000.0,0,an_ethnicity_not_listed_here,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.6,0.665,1,-0.06500000000000006,0.06500000000000006,1,-0.06500000000000006,0.06500000000000006,0.0,0.35,0.4,0.495,1,-0.09499999999999997,0.09499999999999997,1,-0.14500000000000002,0.14500000000000002,0.050000000000000044,0.75,0.67,0.565,1,0.1050000000000001,0.1050000000000001,1,0.18500000000000005,0.18500000000000005,0.07999999999999996,0.15,0.89,0.9195,1,-0.02949999999999997,0.02949999999999997,1,-0.7695,0.7695,0.74,-0.021124999999999977,4,0.07362500000000002,4,-0.198625,4,0.291125,4,0.2175,4,0,0,0,0,0
378,3,betting_frame,1,1,0,0,1,2.0,-1,0,39.0,masters_degree,1,0,woman,0,,,0,1,0,,65000.0,1,black_or_african_american,0,1,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.72,0.72,0.665,1,0.05499999999999994,0.05499999999999994,1,0.05499999999999994,0.05499999999999994,0.0,0.1,0.63,0.495,1,0.135,0.135,1,-0.395,0.395,0.26,0.11,0.74,0.565,1,0.17500000000000004,0.17500000000000004,1,-0.45499999999999996,0.45499999999999996,0.2799999999999999,0.16,0.21,0.9195,1,-0.7095,0.7095,1,-0.7595,0.7595,0.04999999999999993,-0.08612500000000001,4,0.268625,4,-0.388625,4,0.41612499999999997,4,0.14749999999999996,4,0,0,0,0,0
379,1,information_only,1,0,1,0,0,1.0,-1,0,26.0,masters_degree,1,0,non_binary,0,social_sciences,full_time,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.48,0.6,0.665,1,-0.06500000000000006,0.06500000000000006,1,-0.18500000000000005,0.18500000000000005,0.12,0.47,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,-0.025000000000000022,0.025000000000000022,0.020000000000000018,0.61,0.55,0.565,1,-0.014999999999999902,0.014999999999999902,1,0.04500000000000004,0.04500000000000004,0.030000000000000138,0.62,0.73,0.9195,1,-0.1895,0.1895,1,-0.2995,0.2995,0.10999999999999999,-0.06612499999999999,4,0.06862499999999999,4,-0.116125,4,0.13862500000000003,4,0.07000000000000003,4,0,0,0,0,0
380,0,control,0,0,0,0,0,1.0,-1,0,29.0,bachelors_degree,1,0,man,1,business_management_and_administration,unemployed,0,0,0,$250_000_or_more,275000.0,0,asian_indian,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.6,0.665,1,-0.06500000000000006,0.06500000000000006,1,-0.06500000000000006,0.06500000000000006,0.0,0.2,0.2,0.495,1,-0.295,0.295,1,-0.295,0.295,0.0,0.3,0.3,0.565,1,-0.26499999999999996,0.26499999999999996,1,-0.26499999999999996,0.26499999999999996,0.0,0.71,0.6,0.9195,1,-0.3195,0.3195,1,-0.20950000000000002,0.20950000000000002,-0.10999999999999999,-0.236125,4,0.236125,4,-0.208625,4,0.208625,4,-0.027499999999999997,4,0,0,0,0,0
381,2,accuracy_incentive,1,1,0,1,0,2.0,-1,0,37.0,doctorate_degree_for_example_phd_edd,1,0,man,1,social_sciences,full_time,1,0,0,$250_000_or_more,275000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.94,0.75,0.665,1,0.08499999999999996,0.08499999999999996,1,0.2749999999999999,0.2749999999999999,0.18999999999999995,0.55,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,0.05500000000000005,0.05500000000000005,0.050000000000000044,0.61,0.6,0.565,1,0.03500000000000003,0.03500000000000003,1,0.04500000000000004,0.04500000000000004,0.010000000000000009,0.32,0.9,0.9195,1,-0.019499999999999962,0.019499999999999962,1,-0.5994999999999999,0.5994999999999999,0.58,0.02637500000000001,4,0.03612499999999999,4,-0.05612499999999998,4,0.24362499999999998,4,0.2075,4,0,0,0,0,0
382,2,accuracy_incentive,1,1,0,1,0,1.0,-1,0,34.0,bachelors_degree,1,0,man,1,information_technology,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.9,0.91,0.665,1,0.245,0.245,1,0.235,0.235,-0.010000000000000009,0.05,0.1,0.495,1,-0.395,0.395,1,-0.445,0.445,0.04999999999999999,0.55,0.55,0.565,1,-0.014999999999999902,0.014999999999999902,1,-0.014999999999999902,0.014999999999999902,0.0,0.98,1.0,0.9195,1,0.08050000000000002,0.08050000000000002,1,0.0605,0.0605,-0.020000000000000018,-0.021124999999999977,4,0.18387499999999998,4,-0.04112499999999998,4,0.18887499999999996,4,0.0049999999999999906,4,0,0,0,0,0
383,3,betting_frame,1,1,0,0,1,4.0,0,0,39.0,bachelors_degree,1,0,woman,0,other,full_time,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.9,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,0.235,0.235,0.06999999999999995,0.5,0.3,0.495,1,-0.195,0.195,1,0.0050000000000000044,0.0050000000000000044,-0.19,0.1,0.2,0.565,1,-0.36499999999999994,0.36499999999999994,1,-0.46499999999999997,0.46499999999999997,0.10000000000000003,0.0,0.0,0.9195,1,-0.9195,0.9195,1,-0.9195,0.9195,0.0,-0.41112499999999996,4,0.41112499999999996,4,-0.28612499999999996,4,0.40612499999999996,4,-0.0050000000000000044,4,0,0,0,0,0
384,1,information_only,1,0,1,0,0,2.0,-1,0,34.0,some_college,0,0,woman,0,other,part_time,0,0,0,prefer_not_to_say,65000.0,1,prefer_not_to_say,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.85,0.68,0.665,1,0.015000000000000013,0.015000000000000013,1,0.18499999999999994,0.18499999999999994,0.16999999999999993,0.15,0.35,0.495,1,-0.14500000000000002,0.14500000000000002,1,-0.345,0.345,0.19999999999999996,0.8,0.75,0.565,1,0.18500000000000005,0.18500000000000005,1,0.2350000000000001,0.2350000000000001,0.050000000000000044,0.75,0.92,0.9195,1,0.000500000000000056,0.000500000000000056,1,-0.16949999999999998,0.16949999999999998,0.16899999999999993,0.013875000000000026,4,0.08637500000000004,4,-0.02362499999999998,4,0.233625,4,0.14724999999999996,4,0,0,0,0,0
385,0,control,0,0,0,0,0,3.0,-1,0,52.0,some_college,0,0,woman,0,agriculture_food_and_natural_resources,business_owner,1,0,0,$40_000_$49_999,45000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.2,0.2,0.495,1,-0.295,0.295,1,-0.295,0.295,0.0,0.7,0.7,0.565,1,0.135,0.135,1,0.135,0.135,0.0,0.7,0.7,0.9195,1,-0.21950000000000003,0.21950000000000003,1,-0.21950000000000003,0.21950000000000003,0.0,-0.136125,4,0.203625,4,-0.136125,4,0.203625,4,0.0,4,0,0,0,0,0
386,0,control,0,0,0,0,0,3.0,-1,0,40.0,high_school,0,0,non_binary,0,prefer_not_to_say,prefer_not_to_say,0,1,0,prefer_not_to_say,65000.0,1,chinese,0,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.45,0.45,0.665,1,-0.21500000000000002,0.21500000000000002,1,-0.21500000000000002,0.21500000000000002,0.0,0.1,0.1,0.495,1,-0.395,0.395,1,-0.395,0.395,0.0,0.5,0.5,0.565,1,-0.06499999999999995,0.06499999999999995,1,-0.06499999999999995,0.06499999999999995,0.0,0.1,0.1,0.9195,1,-0.8195,0.8195,1,-0.8195,0.8195,0.0,-0.373625,4,0.373625,4,-0.373625,4,0.373625,4,0.0,4,0,0,0,0,0
387,3,betting_frame,1,1,0,0,1,1.0,-1,0,34.0,associate_degree,0,0,woman,0,medicine,full_time,1,0,1,$80_000_$89_999,85000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.76,1.0,0.665,1,0.33499999999999996,0.33499999999999996,1,0.09499999999999997,0.09499999999999997,-0.24,0.06,0.0,0.495,1,-0.495,0.495,1,-0.435,0.435,-0.06,0.46,0.55,0.565,1,-0.014999999999999902,0.014999999999999902,1,-0.10499999999999993,0.10499999999999993,0.09000000000000002,0.75,0.98,0.9195,1,0.0605,0.0605,1,-0.16949999999999998,0.16949999999999998,0.10899999999999999,-0.028624999999999984,4,0.22637499999999997,4,-0.15362499999999998,4,0.201125,4,-0.025249999999999995,4,0,0,0,0,0
388,3,betting_frame,1,1,0,0,1,1.0,-1,0,43.0,masters_degree,1,0,woman,0,arts,business_owner,1,0,0,$30_000_$39_999,35000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.5,0.665,1,-0.16500000000000004,0.16500000000000004,1,-0.16500000000000004,0.16500000000000004,0.0,0.2,0.2,0.495,1,-0.295,0.295,1,-0.295,0.295,0.0,0.3,0.3,0.565,1,-0.26499999999999996,0.26499999999999996,1,-0.26499999999999996,0.26499999999999996,0.0,0.1,0.1,0.9195,1,-0.8195,0.8195,1,-0.8195,0.8195,0.0,-0.386125,4,0.386125,4,-0.386125,4,0.386125,4,0.0,4,0,0,0,0,0
389,2,accuracy_incentive,1,1,0,1,0,1.0,-1,0,47.0,bachelors_degree,1,0,woman,0,business_management_and_administration,full_time,1,0,0,$175_000_$199_999,187500.0,0,prefer_not_to_say,0,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.65,0.61,0.665,1,-0.05500000000000005,0.05500000000000005,1,-0.015000000000000013,0.015000000000000013,-0.040000000000000036,0.2,0.83,0.495,1,0.33499999999999996,0.33499999999999996,1,-0.295,0.295,-0.03999999999999998,0.93,1.0,0.565,1,0.43500000000000005,0.43500000000000005,1,0.3650000000000001,0.3650000000000001,-0.06999999999999995,1.0,1.0,0.9195,1,0.08050000000000002,0.08050000000000002,1,0.08050000000000002,0.08050000000000002,0.0,0.198875,4,0.22637500000000002,4,0.03387500000000003,4,0.18887500000000002,4,-0.03749999999999999,4,0,0,0,0,0
390,2,accuracy_incentive,1,1,0,1,0,3.0,-1,0,22.0,bachelors_degree,1,0,woman,0,prefer_not_to_say,unemployed,0,0,0,prefer_not_to_say,65000.0,1,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.5,0.58,0.665,1,-0.08500000000000008,0.08500000000000008,1,-0.16500000000000004,0.16500000000000004,0.07999999999999996,0.05,0.3,0.495,1,-0.195,0.195,1,-0.445,0.445,0.25,0.05,0.42,0.565,1,-0.14499999999999996,0.14499999999999996,1,-0.5149999999999999,0.5149999999999999,0.36999999999999994,0.6,0.82,0.9195,1,-0.09950000000000003,0.09950000000000003,1,-0.3195,0.3195,0.21999999999999997,-0.13112500000000002,4,0.13112500000000002,4,-0.36112500000000003,4,0.36112500000000003,4,0.22999999999999998,4,0,0,0,0,0
391,3,betting_frame,1,1,0,0,1,7.0,1,1,49.0,bachelors_degree,1,0,woman,0,other,full_time,1,0,0,$60_000_$69_999,65000.0,0,white,1,0,1.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.6,0.8,0.665,1,0.135,0.135,1,-0.06500000000000006,0.06500000000000006,-0.06999999999999995,0.07,0.5,0.495,1,0.0050000000000000044,0.0050000000000000044,1,-0.425,0.425,0.42,0.45,0.61,0.565,1,0.04500000000000004,0.04500000000000004,1,-0.11499999999999994,0.11499999999999994,0.0699999999999999,0.06,1.0,0.9195,1,0.08050000000000002,0.08050000000000002,1,-0.8594999999999999,0.8594999999999999,0.7789999999999999,0.06637500000000002,4,0.06637500000000002,4,-0.366125,4,0.366125,4,0.29974999999999996,4,0,0,0,0,0
392,1,information_only,1,0,1,0,0,7.0,1,1,40.0,masters_degree,1,0,man,1,other,full_time,1,0,0,$125_000_$149_999,137500.0,0,white,1,0,0.0,0,0.0,0,64.0,0,0,0,0,0,0,0,0.8,0.61,0.665,1,-0.05500000000000005,0.05500000000000005,1,0.135,0.135,0.07999999999999996,0.35,0.43,0.495,1,-0.065,0.065,1,-0.14500000000000002,0.14500000000000002,0.08000000000000002,0.39,0.41,0.565,1,-0.15499999999999997,0.15499999999999997,1,-0.17499999999999993,0.17499999999999993,0.019999999999999962,0.63,0.71,0.9195,1,-0.20950000000000002,0.20950000000000002,1,-0.2895,0.2895,0.07999999999999996,-0.12112500000000001,4,0.12112500000000001,4,-0.11862499999999998,4,0.18612499999999998,4,0.06499999999999997,4,0,0,0,0,0
